Orden;Nombre;Frecuencia;Edad Media;sexo
5721;WILLIAM DAVID;123;38.0;H
11697;WILLIAM EDUARDO;51;37.3;H
12486;WILLIAM EDWARD;47;66.9;H
11366;WILLIAM ENRIQUE;53;42.0;H
21479;WILLIAM ERNESTO;24;36.3;H
6211;WILLIAM FERNANDO;111;36.9;H
20808;WILLIAM FRANCISCO;25;33.7;H
16251;WILLIAM FREDERICK;34;61.7;H
22249;WILLIAM GABRIEL;23;24.5;H
9465;WILLIAM GEORGE;66;60.3;H
11698;WILLIAM HENRY;51;50.3;H
17044;WILLIAM HERNAN;32;41.3;H
22250;WILLIAM HUMBERTO;23;45.6;H
6364;WILLIAM JAMES;108;52.7;H
13192;WILLIAM JAVIER;44;34.3;H
7322;WILLIAM JESUS;91;42.5;H
4452;WILLIAM JOHN;169;61.3;H
7857;WILLIAM JOSE;83;36.4;H
11699;WILLIAM JOSEPH;51;53.9;H
14852;WILLIAM MANUEL;38;38.0;H
23974;WILLIAM MARCELO;21;35.8;H
23975;WILLIAM MARTIN;21;52.0;H
18501;WILLIAM MAURICIO;29;32.6;H
13707;WILLIAM MICHAEL;42;54.2;H
17505;WILLIAM ORLANDO;31;41.0;H
20809;WILLIAM OSWALDO;25;39.1;H
10108;WILLIAM PATRICIO;61;37.1;H
22251;WILLIAM PATRICK;23;55.8;H
14853;WILLIAM PAUL;38;40.1;H
20143;WILLIAM PETER;26;52.5;H
14854;WILLIAM RAFAEL;38;38.4;H
23093;WILLIAM RENE;22;34.5;H
16617;WILLIAM RICARDO;33;35.5;H
21480;WILLIAM RICHARD;24;49.6;H
9950;WILLIAM ROBERT;62;53.9;H
17996;WILLIAM ROBERTO;30;42.4;H
18502;WILLIAM STEVEN;29;19.9;H
9951;WILLIAM THOMAS;62;53.5;H
23976;WILLIAM XAVIER;21;30.6;H
3512;WILLIAMS;230;35.7;H
25031;WILLIAMS ALEXANDER;20;30.0;H
21481;WILLIAMS JOSE;24;37.1;H
3546;WILLIAN;227;34.7;H
23094;WILLIAN FERNANDO;22;35.8;H
20810;WILLIANS;25;35.9;H
25032;WILLIE;20;45.2;H
23977;WILLINGTON;21;41.4;H
17337;WILLMA;31;40.9;M
3605;WILLY;223;40.2;H
2015;WILMA;510;45.5;M
8263;WILMAN;78;41.8;H
5225;WILMAR;137;41.4;H
15871;WILMAR ANDRES;35;27.2;H
3138;WILMER;265;36.5;H
17506;WILMER ALBERTO;31;36.8;H
20811;WILMER ALEJANDRO;25;24.6;H
8346;WILMER ALEXANDER;77;28.4;H
13708;WILMER ANDRES;42;29.1;H
10867;WILMER ANTONIO;56;36.6;H
23978;WILMER DANIEL;21;29.8;H
20144;WILMER DAVID;26;28.4;H
23979;WILMER EDUARDO;21;35.1;H
14533;WILMER ENRIQUE;39;36.9;H
17507;WILMER FERNANDO;31;33.5;H
23980;WILMER JAVIER;21;36.1;H
20145;WILMER JESUS;26;34.0;H
11194;WILMER JOSE;54;36.6;H
23095;WILMER OMAR;22;32.5;H
20812;WILMER PATRICIO;25;35.5;H
21482;WILMER RAFAEL;24;36.0;H
1153;WILSON;1069;41.5;H
11700;WILSON ALBERTO;51;38.8;H
17508;WILSON ALEJANDRO;31;32.3;H
11533;WILSON ALEXANDER;52;26.8;H
11367;WILSON ALFREDO;53;40.9;H
8422;WILSON ANDRES;76;29.4;H
9952;WILSON ANTONIO;62;43.7;H
21483;WILSON ARMANDO;24;38.2;H
11534;WILSON DANIEL;52;29.9;H
9234;WILSON DAVID;68;26.2;H
7137;WILSON EDUARDO;94;40.4;H
10695;WILSON ENRIQUE;57;40.8;H
25033;WILSON ERNESTO;20;40.7;H
13433;WILSON FABIAN;43;38.8;H
6507;WILSON FERNANDO;105;38.2;H
23981;WILSON FRANCISCO;21;37.1;H
25034;WILSON GABRIEL;20;27.2;H
16252;WILSON GEOVANNY;34;36.6;H
25035;WILSON GUILLERMO;20;43.4;H
22252;WILSON GUSTAVO;23;43.1;H
14249;WILSON HERNAN;40;43.3;H
15171;WILSON IVAN;37;40.6;H
6405;WILSON JAVIER;107;34.9;H
11701;WILSON JESUS;51;43.8;H
13709;WILSON JOSE;42;36.2;H
19538;WILSON LEONARDO;27;36.7;H
13990;WILSON MANUEL;41;34.9;H
17997;WILSON MIGUEL;30;34.6;H
14855;WILSON ORLANDO;38;40.3;H
11031;WILSON OSWALDO;55;42.1;H
9131;WILSON PATRICIO;69;38.5;H
14534;WILSON RAFAEL;39;36.8;H
17509;WILSON RAMIRO;31;41.8;H
23982;WILSON RAMON;21;44.0;H
21484;WILSON RAUL;24;39.0;H
15522;WILSON RENE;36;40.0;H
23983;WILSON RICARDO;21;40.5;H
19539;WILSON ROBERTO;27;45.4;H
13193;WILSON RODRIGO;44;40.4;H
20146;WILSON ROLANDO;26;36.4;H
19540;WILTON;27;37.1;H
22253;WILVER;23;31.0;H
17998;WIM;30;47.2;H
23096;WINFRIED;22;68.5;H
16014;WINIFRED;34;59.9;M
14524;WINNIE;38;40.6;M
13434;WINSTON;43;38.7;H
17338;WIOLETA;31;34.3;M
9553;WIOLETTA;62;41.3;M
2544;WISAL;357;9.1;M
12487;WISAM;47;17.2;H
11036;WISAM;52;12.7;M
11368;WISDOM;53;15.9;H
1554;WISSAL;795;10.7;M
6689;WISSAM;102;12.5;H
4292;WISSAM;170;13.6;M
25620;WISSAME;20;20.4;M
18503;WITOLD;29;48.8;H
7644;WLADIMIR;86;39.0;H
4753;WLADIMIRO;154;57.0;H
19541;WLADYSLAW;27;57.0;H
23097;WLODZIMIERZ;22;56.2;H
5133;WOJCIECH;140;41.8;H
2241;WOLFGANG;417;62.4;H
23098;WOLFRAM;22;60.1;H
14856;WOUTER;38;44.1;H
5191;WU;138;37.2;H
24555;WU;21;32.0;M
2076;XABAT;469;14.6;H
15172;XABEL;37;14.4;H
1862;XABI;546;5.5;H
205;XABIER;13129;26.2;H
17999;XABIER MIKEL;30;27.6;H
15523;XABIN;36;42.9;H
3662;XACOBE;218;18.6;H
7645;XACOBO;86;25.6;H
6568;XAIME;104;31.5;H
24556;XAIRA;21;12.4;M
8931;XAIRO;71;13.0;H
12488;XALO;47;11.7;H
3817;XAN;207;14.4;H
2092;XANA;483;14.3;M
2600;XANDRA;345;31.0;M
7573;XANDRE;87;6.7;H
6508;XANET;105;12.2;H
4391;XANTAL;166;20.4;M
7380;XANTI;90;32.3;H
7925;XAQUELINE;78;40.8;M
5226;XAQUIN;137;25.3;H
8005;XARE;77;3.7;M
610;XAVI;2626;7.0;H
99;XAVIER;34057;33.8;H
10696;XAVIER ALEJANDRO;57;20.2;H
9466;XAVIER ALEXANDER;66;20.1;H
14857;XAVIER ANDRES;38;23.2;H
23984;XAVIER ANTONI;21;44.6;H
15173;XAVIER ANTONIO;37;33.7;H
20147;XAVIER DAVID;26;26.6;H
14535;XAVIER EDUARDO;39;30.4;H
17510;XAVIER ENRIQUE;31;30.0;H
23985;XAVIER FERNANDO;21;31.1;H
23099;XAVIER FRANCESC;22;35.1;H
25036;XAVIER FRANCISCO;20;35.2;H
25037;XAVIER JESUS;20;35.0;H
19542;XAVIER JOAN;27;33.7;H
23100;XAVIER JOSE;22;26.4;H
14250;XAVIER JOSEP;40;38.4;H
19001;XAVIER MANUEL;28;35.0;H
15174;XAVIER MARIA;37;45.2;H
25038;XAVIER MIQUEL;20;31.1;H
20148;XAVIER RAMON;26;39.1;H
19543;XEBER;27;20.9;H
4526;XEILA;159;18.1;M
4726;XELA;150;13.6;M
21068;XELO;25;32.6;M
6403;XENA;102;13.3;M
25039;XENDE;20;24.0;H
515;XENIA;4030;18.5;M
14525;XENIA MARIA;38;24.0;M
25040;XENKI;20;15.1;H
7323;XENXO;91;17.0;H
4932;XERACH;147;26.7;H
22254;XERMAN;23;32.9;H
12969;XES;45;7.3;H
15524;XESC;36;7.3;H
7605;XESCA;82;11.2;M
3867;XESUS;204;40.9;H
8932;XEVI;71;14.4;H
8597;XI;74;24.4;H
4392;XI;166;20.2;M
9352;XIA;67;31.1;H
3426;XIA;231;34.2;M
1192;XIAN;1016;9.9;H
12993;XIAN;43;28.5;M
1007;XIANA;1572;10.7;M
22255;XIANBIN;23;42.9;H
18448;XIANFEN;29;40.7;M
20813;XIANFENG;25;37.2;H
3119;XIANG;267;23.9;H
8006;XIANG;77;31.5;M
22256;XIANGDONG;23;45.4;H
16864;XIANGMEI;32;49.8;M
25041;XIANGUANG;20;47.9;H
23101;XIANGYANG;22;33.6;H
17511;XIANGYU;31;20.9;H
19544;XIANJUN;27;41.2;H
20359;XIANLI;26;41.1;M
14855;XIANMEI;37;47.7;M
20814;XIANMIN;25;48.7;H
20149;XIANPING;26;48.3;H
18504;XIANWEI;29;38.5;H
16253;XIANYONG;34;38.1;H
25042;XIANZHONG;20;46.7;H
3818;XIAO;207;25.9;H
3328;XIAO;241;30.2;M
25621;XIAO LI;20;40.7;M
23583;XIAO YAN;22;36.1;M
9571;XIAOBIN;65;35.3;H
12712;XIAOBO;46;39.2;H
12970;XIAOCHUN;45;44.0;H
8007;XIAOCHUN;77;43.3;M
9179;XIAODAN;65;34.8;M
4608;XIAODONG;161;36.6;H
12994;XIAOE;43;50.0;M
7476;XIAOFANG;84;37.8;M
17045;XIAOFEI;32;35.5;H
10395;XIAOFEI;56;35.7;M
3232;XIAOFEN;250;41.2;M
3580;XIAOFENG;225;36.3;H
7775;XIAOFENG;80;38.5;M
13991;XIAOGUANG;41;44.1;H
15175;XIAOHAI;37;40.1;H
24557;XIAOHAN;21;19.5;M
3709;XIAOHONG;209;42.2;M
25043;XIAOHU;20;37.0;H
9353;XIAOHUA;67;43.2;H
4679;XIAOHUA;152;43.8;M
17046;XIAOHUI;32;33.3;H
6345;XIAOHUI;103;30.0;M
15872;XIAOJIAN;35;34.8;H
7775;XIAOJIE;84;28.7;H
9307;XIAOJIE;64;34.8;M
4325;XIAOJING;169;32.8;M
22631;XIAOJU;23;43.5;M
7411;XIAOJUAN;85;38.9;M
4832;XIAOJUN;151;36.2;H
8979;XIAOJUN;67;36.3;M
7261;XIAOLAN;87;42.7;M
21069;XIAOLE;25;30.4;M
8181;XIAOLEI;79;29.4;H
14211;XIAOLEI;39;33.6;M
3181;XIAOLI;255;37.8;M
12508;XIAOLIAN;45;45.4;M
11369;XIAOLIANG;53;33.6;H
18505;XIAOLIN;29;40.2;H
12752;XIAOLIN;44;33.5;M
22257;XIAOLING;23;40.4;H
4326;XIAOLING;169;38.5;M
10109;XIAOLONG;61;30.9;H
2860;XIAOMEI;300;42.0;M
23584;XIAOMENG;22;25.4;M
9962;XIAOMIAO;59;32.1;M
7381;XIAOMIN;90;44.5;H
10865;XIAOMIN;53;37.2;M
7776;XIAOMING;84;38.2;H
23585;XIAOMING;22;37.4;M
21485;XIAOPENG;24;26.2;H
5076;XIAOPING;142;47.6;H
5100;XIAOPING;136;45.9;M
24558;XIAOQI;21;26.9;M
17339;XIAOQIAN;31;21.6;M
16618;XIAOQIANG;33;30.1;H
4884;XIAOQIN;144;44.6;M
6464;XIAOQING;101;33.0;M
23586;XIAOQIONG;22;38.7;M
9084;XIAOQIU;66;40.1;M
23102;XIAOQUN;22;39.8;H
16454;XIAOQUN;33;37.0;M
16619;XIAORONG;33;48.4;H
15225;XIAORONG;36;38.9;M
14856;XIAOSHUANG;37;36.6;M
15601;XIAOTING;35;23.3;M
16865;XIAOTONG;32;20.3;M
4707;XIAOWEI;156;35.4;H
3465;XIAOWEI;228;37.6;M
13882;XIAOWEN;40;31.9;M
15176;XIAOWU;37;37.4;H
21070;XIAOXI;25;26.7;M
5856;XIAOXIA;114;37.2;M
4512;XIAOXIAO;160;30.0;M
14858;XIAOXIONG;38;48.6;H
12509;XIAOXUE;45;32.1;M
15226;XIAOYA;36;25.9;M
2267;XIAOYAN;425;36.8;M
20815;XIAOYANG;25;29.8;H
25622;XIAOYANG;20;35.7;M
8823;XIAOYI;72;30.5;H
10704;XIAOYI;54;28.6;M
4059;XIAOYING;184;40.7;M
6737;XIAOYONG;101;39.6;H
11893;XIAOYU;50;28.7;H
5823;XIAOYU;115;32.2;M
12995;XIAOYUE;43;36.2;M
6514;XIAOYUN;100;40.0;M
3916;XIAOZHEN;194;39.7;M
18000;XIAOZHONG;30;41.3;H
11618;XIAOZHU;49;45.1;M
12025;XIARA;47;7.7;M
20150;XICU;26;13.9;H
4726;XIKER;155;15.4;H
9132;XIM;69;14.8;H
24559;XIMEI;21;42.6;M
1451;XIMENA;888;22.4;M
12996;XIMENA ALEJANDRA;43;30.2;M
7262;XIMENA ALEXANDRA;87;32.9;M
13281;XIMENA ANDREA;42;34.7;M
12265;XIMENA CARMEN;46;48.5;M
13546;XIMENA ELIZABETH;41;34.0;M
19033;XIMENA MARIA;28;35.9;M
16455;XIMENA PATRICIA;33;42.0;M
21835;XIMENA PILAR;24;41.3;M
12510;XIMENA ROCIO;45;38.5;M
2223;XIMO;423;15.5;H
2694;XIN;324;26.1;H
3012;XIN;277;24.5;M
20360;XIN YAN;26;5.0;M
5657;XIN YI;119;8.9;M
14212;XIN YU;39;7.1;M
13282;XIN YUE;42;6.6;M
14859;XINBO;38;16.5;H
23103;XINFENG;22;30.5;H
7574;XING;87;30.4;H
14213;XING;39;29.7;M
21836;XINGXING;24;26.2;M
13435;XINGYU;43;14.8;H
21837;XINGYU;24;16.5;M
8013;XINHAO;81;12.4;H
14860;XINHUA;38;45.9;H
22632;XINHUA;23;47.2;M
8096;XINHUI;76;13.7;M
17512;XINJIAN;31;38.2;H
9235;XINJIE;68;18.3;H
21071;XINJIE;25;23.1;M
17047;XINKAI;32;18.8;H
10398;XINLEI;59;18.0;H
18449;XINLEI;29;14.6;M
19034;XINLI;28;35.5;M
24560;XINLING;21;18.3;M
22258;XINLONG;23;20.2;H
17340;XINMEI;31;38.4;M
11820;XINMIAO;48;20.0;M
20816;XINPING;25;41.7;H
10866;XINRAN;53;7.9;M
20817;XINRONG;25;40.6;H
9415;XINRU;63;14.1;M
25044;XINRUI;20;9.7;H
10396;XINRUI;56;9.4;M
20361;XINTING;26;16.4;M
12753;XINTONG;44;8.8;M
11894;XINWEI;50;29.8;H
22633;XINWEI;23;25.7;M
8933;XINXIN;71;24.2;H
4727;XINXIN;150;24.3;M
14857;XINYA;37;12.1;M
5367;XINYAN;127;11.0;M
25045;XINYANG;20;16.6;H
9416;XINYAO;63;8.2;M
11195;XINYI;54;22.6;H
1954;XINYI;537;11.8;M
8980;XINYING;67;19.1;M
8347;XINYU;77;17.6;H
3597;XINYU;217;12.5;M
12754;XINYUAN;44;12.0;M
5368;XINYUE;127;13.0;M
1122;XIOMARA;1351;27.4;M
20362;XIOMARA ALEXANDRA;26;22.8;M
21072;XIOMARA ALTAGRACIA;25;49.1;M
24561;XIOMARA ANDREA;21;23.1;M
7080;XIOMARA CARMEN;90;34.8;M
18450;XIOMARA ELIZABETH;29;29.8;M
25623;XIOMARA ISABEL;20;31.3;M
10108;XIOMARA MARIA;58;33.1;M
11895;XIONG;50;40.8;H
17911;XIRA;30;18.6;M
9816;XISCA;60;12.8;M
7185;XISCO;93;12.4;H
9817;XISELA;60;23.5;M
16866;XIU;32;34.6;M
22634;XIUE;23;51.0;M
11619;XIUFANG;49;44.0;M
10109;XIUFEN;58;45.7;M
12997;XIUFENG;43;45.0;M
12998;XIUHONG;43;47.8;M
6146;XIUHUA;107;49.3;M
7263;XIUJUAN;87;43.8;M
8440;XIULAN;72;51.2;M
9673;XIULI;61;42.8;M
12999;XIULIAN;43;56.1;M
15227;XIULING;36;45.2;M
5513;XIUMEI;123;46.8;M
25624;XIUMIN;20;40.4;M
8776;XIUPING;69;44.7;M
4905;XIUQIN;143;46.0;M
24562;XIUQING;21;43.4;M
17912;XIURONG;30;50.4;M
15602;XIUWEI;35;44.1;M
24563;XIUXIA;21;42.5;M
17913;XIUXIU;30;27.7;M
9674;XIUYAN;61;42.9;M
5369;XIUYING;127;49.0;M
15228;XIUYU;36;46.0;M
8981;XIUYUN;67;47.1;M
6775;XIUZHEN;95;47.2;M
9818;XIUZHU;60;47.9;M
5218;XIXI;132;25.1;M
19035;XIYA;28;13.2;M
22635;XIYAN;23;17.4;M
1769;XOAN;584;16.6;H
22259;XOAN ANTON;23;47.7;H
7324;XOAN CARLOS;91;47.2;H
18506;XOAN MANOEL;29;45.7;H
9572;XOAN MANUEL;65;44.8;H
8182;XOAN XOSE;79;48.5;H
3622;XOANA;215;21.4;M
17048;XOAQUIN;32;27.4;H
24564;XOCHITL;21;39.5;M
815;XOEL;1745;8.6;H
2048;XOSE;479;38.5;H
4587;XOSE ANTON;162;51.1;H
18001;XOSE ANTONIO;30;51.0;H
11535;XOSE ANXO;52;46.8;H
8824;XOSE CARLOS;72;49.3;H
19002;XOSE FRANCISCO;28;51.1;H
25046;XOSE HENRIQUE;20;45.4;H
5327;XOSE LOIS;134;51.4;H
7186;XOSE LUIS;93;52.4;H
8934;XOSE MANOEL;71;49.1;H
2907;XOSE MANUEL;293;49.3;H
7504;XOSE MARIA;88;51.9;H
7575;XOSE RAMON;87;50.5;H
5459;XU;130;30.3;H
8659;XU;70;33.1;M
4356;XUAN;174;16.7;H
6626;XUAN;98;18.4;M
21073;XUANXUAN;25;9.9;M
20818;XUANYU;25;9.0;H
2030;XUBAN;484;10.3;H
20363;XUBANE;26;9.5;M
10232;XUDONG;60;32.0;H
23986;XUE;21;23.8;H
4680;XUE;152;28.6;M
25047;XUEBIN;20;45.3;H
15229;XUEFANG;36;41.1;M
6294;XUEFEN;104;43.4;M
9573;XUEFENG;65;39.2;H
23587;XUEFENG;22;40.4;M
13883;XUEHONG;40;41.5;M
13547;XUEHUA;41;46.1;M
19680;XUEJIAO;27;37.7;M
20364;XUEJING;26;31.1;M
7135;XUELI;89;39.1;M
25625;XUELIAN;20;39.7;M
21486;XUELIANG;24;35.6;H
16015;XUELING;34;39.2;M
4832;XUEMEI;146;41.1;M
18507;XUEPING;29;47.1;H
15230;XUEPING;36;40.8;M
7847;XUEQIN;79;44.0;M
23987;XUEWEI;21;37.4;H
11037;XUEWEI;52;38.3;M
9963;XUEYAN;59;35.6;M
6627;XUEYING;98;38.7;M
20151;XUEYONG;26;39.3;H
22636;XUEYU;23;41.3;M
25626;XUEYUN;20;40.2;M
9308;XUEZHEN;64;44.8;M
13884;XUFEN;40;41.7;M
9683;XUFENG;64;32.6;H
9031;XUHAR;70;5.1;H
16456;XUHARE;33;2.4;M
21838;XUHONG;24;44.1;M
20819;XUJIE;25;24.1;H
17513;XUJUN;31;36.2;H
14526;XULI;38;38.0;M
2836;XULIA;304;11.7;M
12971;XULIAN;45;19.4;H
6164;XULIO;112;36.8;H
14858;XUMEI;37;40.6;M
19681;XUMIAO;27;25.6;M
22260;XUN;23;30.7;H
14251;XUNE;40;5.0;H
12026;XUNE;47;5.4;M
20820;XUPING;25;45.7;H
7576;XURDE;87;12.8;H
1978;XURXO;503;21.2;H
13194;XUWEI;44;35.9;H
14859;XUWEI;37;37.3;M
16016;XUYAN;34;33.6;M
14252;XUYI;40;26.3;H
21074;XUYING;25;34.0;M
22261;XUYONG;23;35.3;H
24565;XUZHEN;21;39.3;M
9417;YA;63;26.3;M
15525;YAAGOUB;36;44.1;H
6738;YAAKOUB;101;11.4;H
16620;YABIR;33;7.4;H
13436;YACIN;43;17.0;H
2285;YACINE;404;26.7;H
5401;YACINE;126;29.8;M
23588;YACKELINE;22;38.2;M
21487;YACO;24;20.0;H
15526;YACOB;36;9.8;H
11370;YACOUB;53;21.0;H
2923;YACOUBA;291;36.0;H
15231;YACQUELINE;36;40.6;M
6794;YADEL;100;4.6;H
4956;YADHIRA;141;11.8;M
4754;YADIEL;154;6.3;H
23988;YADIER;21;22.2;H
1212;YADIRA;1183;21.2;M
11620;YADIRA ALEXANDRA;49;33.7;M
8777;YADIRA CARMEN;69;34.4;M
13000;YADIRA ELIZABETH;43;34.4;M
25627;YADIRA ISABEL;20;35.3;M
19682;YADIRA MARIA;27;28.8;M
1529;YAEL;710;6.6;H
2466;YAEL;373;20.5;M
25628;YAELA;20;12.2;M
285;YAGO;8206;13.0;H
22262;YAGO MANUEL;23;19.8;H
11196;YAGOBA;54;36.9;H
4681;YAHAIRA;152;25.4;M
22637;YAHAN;23;8.8;M
14253;YAHAYA;40;27.6;H
11536;YAHDIH;52;38.3;H
5898;YAHEL;119;5.3;H
24566;YAHEL;21;23.1;M
2374;YAHIA;383;26.1;H
13885;YAHIMA;40;32.8;M
9813;YAHIR;63;7.9;H
7926;YAHIZA;78;15.0;M
19036;YAHUI;28;15.9;M
23104;YAHVE;22;22.3;H
593;YAHYA;2670;23.9;H
11896;YAIDEL;50;4.8;H
11621;YAILEN;49;27.2;M
11038;YAILIN;52;26.3;M
3399;YAIMA;234;29.2;M
8008;YAIMARA;77;25.7;M
6139;YAIR;113;17.9;H
5402;YAIRA;126;10.9;M
4609;YAISA;156;19.0;M
228;YAIZA;13943;17.9;M
17914;YAIZA CANDELARIA;30;29.4;M
5133;YAIZA CARMEN;135;30.1;M
24567;YAIZA CRISTINA;21;31.4;M
22638;YAIZA ESTHER;23;34.0;M
15232;YAIZA ISABEL;36;25.5;M
24568;YAIZA MAR;21;26.8;M
1543;YAIZA MARIA;803;27.7;M
17341;YAIZA PILAR;31;28.7;M
8186;YAIZA PINO;75;33.7;M
3022;YAJAIRA;275;31.0;M
21839;YAJAIRA CARMEN;24;44.3;M
22639;YAJAIRA ELIZABETH;23;30.4;M
23589;YAJAIRA JOSEFINA;22;50.2;M
16867;YAJIE;32;17.9;M
16457;YAJING;33;20.7;M
6836;YAKELIN;94;25.9;M
16017;YAKELINE;34;36.0;M
13992;YAKHYA;41;33.5;H
15603;YAKIRA;35;18.1;M
12972;YAKOUB;45;19.9;H
21840;YAKOUT;24;16.0;M
23989;YAKOV;21;27.7;H
23105;YAKUBA;22;27.0;H
16621;YALAL;33;24.2;H
10110;YALI;58;30.6;M
23590;YALILA;22;31.7;M
18451;YALILE;29;37.1;M
24569;YALINA;21;28.8;M
22640;YALING;23;26.3;M
19683;YAMA;27;24.2;M
20821;YAMADOU;25;42.0;H
3716;YAMAL;214;34.8;H
22263;YAMAN;23;6.9;H
16622;YAMEL;33;27.7;H
25048;YAMEN;20;16.0;H
5192;YAMIL;138;30.5;H
1465;YAMILA;877;28.8;M
23591;YAMILA SOLEDAD;22;28.8;M
2144;YAMILE;468;33.9;M
10705;YAMILEI;54;5.9;M
2830;YAMILET;305;31.9;M
23592;YAMILET CARMEN;22;31.5;M
2387;YAMILETH;393;35.7;M
25629;YAMILETH CARMEN;20;36.6;M
19684;YAMILEX;27;23.3;M
2865;YAMILEY;299;10.8;M
11622;YAMILEY CARMEN;49;13.5;M
17915;YAMILEY PINO;30;14.2;M
6675;YAMILKA;97;36.1;M
17049;YAMIN;32;22.2;H
778;YAMINA;2264;47.2;M
5658;YAMIRA;119;20.3;M
21075;YAMIRKA;25;39.9;M
1370;YAMNA;968;48.8;M
3232;YAN;254;26.9;H
1643;YAN;717;33.9;M
11702;YAN CARLOS;51;24.2;H
24570;YAN YAN;21;24.9;M
1611;YANA;743;27.8;M
15233;YANAI;36;13.6;M
22641;YANAIRA;23;8.3;M
11436;YANAN;50;24.6;M
8345;YANARA;73;21.9;M
6628;YANAY;98;16.0;M
15527;YANCOUBA;36;37.5;H
15528;YANDEL;36;6.6;H
6629;YANDIRA;98;23.3;M
16018;YANE;34;32.2;M
23593;YANED;22;42.2;M
19037;YANEISI;28;22.1;M
6465;YANEISY;101;28.6;M
17342;YANEL;31;21.0;M
4782;YANELA;148;17.9;M
3743;YANELI;207;8.4;M
4367;YANELIS;167;33.6;M
4121;YANELY;180;14.5;M
7534;YANELYS;83;29.3;M
23594;YANERIS;22;33.2;M
1505;YANET;834;31.7;M
2404;YANETH;388;38.9;M
21841;YANETSY;24;36.5;M
15604;YANETT;35;33.4;M
9819;YANFANG;60;38.6;M
13001;YANFEN;43;40.8;M
25049;YANFENG;20;32.4;H
20365;YANFENG;26;35.3;M
2987;YANG;284;26.4;H
3948;YANG;192;29.1;M
21488;YANGYANG;24;23.9;H
8550;YANGYANG;71;21.6;M
11821;YANHONG;48;40.2;M
11623;YANHUA;49;40.5;M
21489;YANI;24;24.1;H
8982;YANI;67;22.6;M
11624;YANIA;49;27.7;M
19038;YANIBEL;28;21.8;M
20822;YANICK;25;18.2;H
15177;YANIEL;37;23.6;H
17514;YANIER;31;29.1;H
16623;YANIK;33;19.5;H
17343;YANIN;31;29.3;M
3135;YANINA;260;31.4;M
19039;YANINA ELIZABETH;28;33.1;M
19685;YANINA PAOLA;27;33.0;M
15234;YANINA SOLEDAD;36;30.3;M
23595;YANINA VANESA;22;34.5;M
13548;YANINE;41;28.4;M
345;YANIRA;7210;13.9;M
5476;YANIRA CARMEN;124;26.9;M
23596;YANIRA ISABEL;22;25.9;M
5219;YANIRA MARIA;132;22.0;M
24571;YANIRA PILAR;21;29.5;M
9309;YANIRA PINO;64;25.8;M
1601;YANIRE;751;17.9;M
10545;YANIRIS;55;32.8;M
3055;YANIS;276;8.7;H
10706;YANIS;54;20.0;M
20152;YANIS ANDREI;26;3.2;H
20366;YANISLEIDY;26;31.5;M
24572;YANISLEY;21;31.5;M
22642;YANITSA;23;23.5;M
18452;YANITZA;29;31.2;M
25050;YANJUN;20;33.9;H
17916;YANJUN;30;37.5;M
7264;YANKA;87;43.4;M
21490;YANKHOBA;24;41.9;H
5899;YANKO;119;38.2;H
9354;YANKUBA;67;34.5;H
7188;YANLI;88;40.3;M
8441;YANLING;72;35.5;M
11217;YANMEI;51;43.8;M
3233;YANN;254;20.8;H
13549;YANNA;41;24.4;M
11437;YANNAT;50;3.5;M
2359;YANNICK;385;19.1;H
18508;YANNIK;29;19.7;H
11371;YANNIS;53;15.9;H
8442;YANPING;72;39.6;M
15605;YANQIN;35;37.0;M
21842;YANQING;24;37.1;M
14214;YANXI;39;6.6;M
17344;YANXIA;31;37.2;M
4393;YANYAN;166;29.0;M
21076;YANYING;25;39.2;M
15235;YANYU;36;34.1;M
13886;YANYUN;40;38.2;M
14860;YANZHEN;37;38.7;M
8423;YAO;76;31.7;H
6346;YAO;103;22.8;M
8778;YAOYAO;69;19.7;M
8097;YAPCI;80;35.3;H
16458;YAPING;33;39.7;M
8097;YAQI;76;10.7;M
24573;YAQIAN;21;13.4;M
16868;YAQIN;32;33.5;M
3204;YAQUELIN;253;35.4;M
6196;YAQUELINE;106;36.5;M
864;YARA;1940;15.2;M
8187;YARA MARIA;75;30.2;M
22264;YARE;23;12.8;H
4337;YARED;175;12.9;H
23990;YAREI;21;10.0;H
16624;YAREK;33;9.6;H
8183;YAREL;79;7.4;H
4583;YARELI;157;10.4;M
11438;YARELIS;50;23.4;M
9310;YARELY;64;14.0;M
11197;YARET;54;11.9;H
19686;YARET;27;12.9;M
14527;YARETZI;38;5.9;M
5900;YAREY;119;6.0;H
9236;YARI;68;25.3;H
21843;YARI;24;24.9;M
22643;YARIBEL;23;25.2;M
12293;YARIEL;48;14.6;H
9964;YARIMA;59;24.5;M
10254;YARINA;57;25.3;M
4855;YARISA;145;15.5;M
19687;YARISSA;27;18.0;M
16459;YARITSA;33;15.3;M
2877;YARITZA;297;19.5;M
17345;YARITZA CARMEN;31;18.5;M
21844;YARIXA;24;18.3;M
9180;YARIZA;65;16.8;M
11372;YARON;53;15.3;H
1382;YAROSLAV;807;38.4;H
3949;YAROSLAVA;192;48.4;M
22644;YARU;23;17.8;M
12511;YARYNA;45;21.3;M
8264;YASAR;78;35.9;H
16254;YASEEN;34;24.0;H
19003;YASEL;28;28.9;H
16869;YASEMIN;32;27.1;M
10233;YASEN;60;22.1;H
2375;YASER;383;14.6;H
17050;YASH;32;14.8;H
