Frecuencias de nombres masculinos;;;
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2018;;;
;;;
Nombres masculinos con frecuencia mayor o igual a 20 a nivel nacional.;;;
(*) Edad media de las personas que tienen ese nombre a nivel nacional.;;;
;;;
Orden;Nombre;Frecuencia;Edad Media (*)
20680;OSCAR FEDERICO;25 ;46,0
20681;OVIDIU GHEORGHE;25 ;38,0
20682;OVIDIU IULIAN;25 ;29,5
20683;PABLO JOSUE;25 ;17,0
20684;PAPA SAMBA;25 ;35,1
20685;PASCUAL JUAN;25 ;58,9
20686;PASCUAL RAFAEL;25 ;59,8
20687;PATRICK ALEXANDER;25 ;21,2
20688;PATXO;25 ;42,2
20689;PAU ALBERT;25 ;20,1
20690;PAUL STUART;25 ;55,7
20691;PAULO ANDRE;25 ;31,4
20692;PAULO DANIEL;25 ;30,4
20693;PEDRO ABRAHAM;25 ;31,6
20694;PEDRO ANSELMO;25 ;58,0
20695;PEDRO ELADIO;25 ;51,4
20696;PEDRO JONAY;25 ;30,5
20697;PEDRO LUCIO;25 ;50,1
20698;PEDRO NORBERTO;25 ;58,9
20699;PEIJUN;25 ;31,6
20700;PENCHO;25 ;40,5
20701;PERE MARIA;25 ;52,2
20702;PERE MARTIR;25 ;58,8
20703;PERVAIZ;25 ;44,8
20704;PHILIP GEORGE;25 ;62,5
20705;PRIMITIVO JOSE;25 ;55,6
20706;QIHAO;25 ;14,7
20707;RADU CONSTANTIN;25 ;27,1
20708;RADUCU;25 ;35,0
20709;RAFFAELLO;25 ;42,3
20710;RAMAZAN;25 ;39,4
20711;RAMON JOAN;25 ;49,1
20712;RAMON RAUL;25 ;52,3
20713;RAMON REYES;25 ;50,3
20714;RARES ALEXANDRU;25 ;13,7
20715;RARES IONUT;25 ;19,9
20716;RARES STEFAN;25 ;10,3
20717;RASEL;25 ;25,2
20718;RAUL JULIAN;25 ;38,0
20719;RAUL MAURICIO;25 ;35,7
20720;RAUL NICOLAE;25 ;18,1
20721;RAUL RODRIGO;25 ;43,4
20722;RAYCO DAVID;25 ;32,1
20723;REDWANE;25 ;20,6
20724;RENE LUIS;25 ;53,9
20725;REYNOLD;25 ;36,3
20726;RIADH;25 ;33,7
20727;RICARDO ANIBAL;25 ;47,7
20728;RICARDO HECTOR;25 ;54,4
20729;RICARDO JOEL;25 ;19,1
20730;RICHARD ARTHUR;25 ;66,6
20731;ROBERT FRANK;25 ;65,2
20732;ROBERT PATRICK;25 ;53,7
20733;ROBERT STEVEN;25 ;35,5
20734;ROBERTO ADOLFO;25 ;52,0
20735;ROBERTO SERGIO;25 ;43,1
20736;ROBERTO VICTOR;25 ;46,1
20737;ROBERTO XAVIER;25 ;34,1
20738;RODRIGO ARTURO;25 ;36,9
20739;RODRIGO ERNESTO;25 ;36,2
20740;RODRIGO RAMON;25 ;28,1
20741;ROGELIO JUAN;25 ;57,5
20742;ROMAN ANGEL;25 ;51,6
20743;RONALD EDWARD;25 ;66,2
20744;RONALD MAURICIO;25 ;26,2
20745;RONALD PAUL;25 ;42,1
20746;RUI FERNANDO;25 ;43,9
20747;SAIBA;25 ;36,1
20748;SALVADOR CARMELO;25 ;56,8
20749;SALVADOR JAIME;25 ;53,2
20750;SAMUEL SEBASTIAN;25 ;17,1
20751;SANDRO MANUEL;25 ;30,7
20752;SANTIAGO JOEL;25 ;19,5
20753;SAUL ENRIQUE;25 ;36,8
20754;SEBASTIAN EMILIO;25 ;50,9
20755;SEBASTIAN ROBERTO;25 ;31,4
20756;SEGUNDO ALEJANDRO;25 ;47,3
20757;SEGUNDO ROBERTO;25 ;47,2
20758;SEVERINO ANTONIO;25 ;59,3
20759;SEZGIN;25 ;40,4
20760;SHABAN;25 ;37,0
20761;SHAHAB;25 ;31,3
20762;SHAOJUN;25 ;40,6
20763;SHAOWEI;25 ;36,8
20764;SILVIU CRISTIAN;25 ;29,1
20765;SMAINE;25 ;41,1
20766;SPARTAK;25 ;39,9
20767;SPYRIDON;25 ;38,1
20768;STAVROS;25 ;38,7
20769;STEPHEN PHILIP;25 ;61,1
20770;STEVEN JESUS;25 ;16,8
20771;STEVEN JOSE;25 ;18,0
20772;SUKHCHAIN;25 ;33,1
20773;TAPHA;25 ;36,1
20774;TEODORO LUIS;25 ;58,8
20775;THIAGO LUIS;25 ;4,6
20776;THIAGO SEBASTIAN;25 ;5,2
20777;TOMAS ALFREDO;25 ;44,7
20778;TOMAS IVAN;25 ;32,4
20779;TOMAS JULIO;25 ;59,7
20780;TROND;25 ;57,4
20781;TUDOR ANDREI;25 ;11,7
20782;UBALDO JOSE;25 ;54,8
20783;ULISES JESUS;25 ;34,9
20784;URIEL JESUS;25 ;37,1
20785;URS;25 ;59,6
20786;VASIL DIMITROV;25 ;43,3
20787;VICENT MANUEL;25 ;51,1
20788;VICENTE ALEXANDER;25 ;25,6
20789;VICENTE AURELIO;25 ;56,3
20790;VICENTE ERNESTO;25 ;55,7
20791;VICENTE GERARDO;25 ;56,9
20792;VICENTE PATRICIO;25 ;50,3
20793;VICENTE VALENTIN;25 ;48,6
20794;VICTOR ABRAHAM;25 ;37,3
20795;VICTOR LEANDRO;25 ;29,1
20796;VICTOR PAUL;25 ;32,1
20797;VICTOR ROMAN;25 ;44,9
20798;VICTORAS;25 ;40,5
20799;VIRGILIO JESUS;25 ;49,7
20800;WALDIR;25 ;46,6
20801;WEIBO;25 ;23,7
20802;WELINGTON;25 ;34,7
20803;WENJIAN;25 ;41,3
20804;WENWEI;25 ;30,9
20805;WENXIANG;25 ;25,4
20806;WENXUAN;25 ;12,0
20807;WILLIAM ARTHUR;25 ;62,4
20808;WILLIAM FRANCISCO;25 ;33,7
20809;WILLIAM OSWALDO;25 ;39,1
20810;WILLIANS;25 ;35,9
20811;WILMER ALEJANDRO;25 ;24,6
20812;WILMER PATRICIO;25 ;35,5
20813;XIANFENG;25 ;37,2
20814;XIANMIN;25 ;48,7
20815;XIAOYANG;25 ;29,8
20816;XINPING;25 ;41,7
20817;XINRONG;25 ;40,6
20818;XUANYU;25 ;9,0
20819;XUJIE;25 ;24,1
20820;XUPING;25 ;45,7
20821;YAMADOU;25 ;42,0
20822;YANICK;25 ;18,2
20823;YERAY ALEJANDRO;25 ;18,7
20824;YIBIN;25 ;28,4
20825;YOANDRY;25 ;30,9
20826;YONGKANG;25 ;39,1
20827;YUNFENG;25 ;31,1
20828;YURIAN;25 ;15,9
20829;ZEBENSUY;25 ;33,5
20830;ZHELYAZKO;25 ;46,3
20831;ZHENHAO;25 ;13,1
20832;ZHIGUO;25 ;41,3
20833;ZHIXUAN;25 ;8,2
20834;AARON ENRIQUE;24 ;17,3
20835;AARON FERNANDO;24 ;17,5
20836;AARON SANTIAGO;24 ;14,5
20837;ABEL ALBERTO;24 ;42,8
20838;ABOULAYE;24 ;24,5
20839;ABUBAKR;24 ;8,9
20840;ABULAI;24 ;25,4
20841;ACINDINO;24 ;78,1
20842;ADJUTORI;24 ;61,6
20843;ADMIR;24 ;37,0
20844;ADRIAN ALEXIS;24 ;23,4
20845;ADRIAN LEONARDO;24 ;25,7
20846;AGUSTIN DIEGO;24 ;41,8
20847;AIRAN JESUS;24 ;22,5
20848;AITOR ALBERTO;24 ;26,8
20849;ALADIN;24 ;21,0
20850;ALAN NICOLAS;24 ;18,6
20851;ALBERTO RODRIGO;24 ;35,5
20852;ALBI;24 ;31,9
20853;ALEJANDRO AURELIO;24 ;33,1
20854;ALEJANDRO ISIDRO;24 ;37,3
20855;ALEJANDRO SIMON;24 ;25,1
20856;ALEJO ANTONIO;24 ;44,5
20857;ALEXANDRU ION;24 ;23,4
20858;ALEXIS ADRIAN;24 ;18,3
20859;ALEXIS SANTIAGO;24 ;31,2
20860;ALFONSO SEBASTIAN;24 ;36,8
20861;ALFREDO FELIX;24 ;55,2
20862;ALFREDO JULIO;24 ;55,1
20863;ALGIRDAS;24 ;44,0
20864;ALHAGI;24 ;46,2
20865;ALIM;24 ;30,3
20866;ALPIDIO;24 ;68,0
20867;ALVARO ALFREDO;24 ;38,0
20868;ALVARO VICTOR;24 ;40,8
20869;AMAURI;24 ;42,7
20870;AMRO;24 ;18,0
20871;ANDRE MANUEL;24 ;33,8
20872;ANDRES SANTOS;24 ;47,3
20873;ANDY JOSE;24 ;17,1
20874;ANEL;24 ;25,7
20875;ANGEL AMADO;24 ;45,8
20876;ANGEL HILARIO;24 ;49,0
20877;ANGEL HUGO;24 ;38,5
20878;ANGEL MEDARDO;24 ;43,0
20879;ANGEL RIGOBERTO;24 ;48,7
20880;ANGEL SILVESTRE;24 ;51,9
20881;ANGELO DAVID;24 ;18,3
20882;ANTENOR;24 ;61,2
20883;ANTONIE;24 ;49,3
20884;ANTONIO ANIBAL;24 ;46,3
20885;ANTONIO BERNARDINO;24 ;52,5
20886;ANTONIO BRUNO;24 ;49,7
20887;ANTONIO HIGINIO;24 ;59,4
20888;ANTONIO LUCIO;24 ;57,7
20889;APOSTOLOS;24 ;38,5
20890;ARGIMIRO JOSE;24 ;57,2
20891;ARILD;24 ;62,5
20892;ARLES;24 ;36,7
20893;ARSENIO MANUEL;24 ;54,4
20894;ARTHUR JOHN;24 ;66,3
20895;ASS;24 ;28,9
20896;AUDAZ;24 ;64,0
20897;AVELINO ANDRES;24 ;60,1
20898;AXEL JAVIER;24 ;20,7
20899;AZAT;24 ;46,8
20900;AZIZI;24 ;30,5
20901;AÑATERVE;24 ;33,0
20902;BABOUCAR;24 ;38,7
20903;BABOUCARR;24 ;36,8
20904;BADA;24 ;36,7
20905;BALDOMINO;24 ;72,1
20906;BALINT;24 ;28,1
20907;BARIS;24 ;31,6
20908;BARRY WILLIAM;24 ;68,1
20909;BARTOLOME JAVIER;24 ;43,4
20910;BEN AISSA;24 ;50,8
20911;BENCE;24 ;22,9
20912;BENJAMIN ANGEL;24 ;59,1
20913;BENJAMIN LUIS;24 ;42,8
20914;BERK;24 ;15,9
20915;BERNARDINO ANTONIO;24 ;49,4
20916;BERNARDINO JESUS;24 ;54,9
20917;BERNARDO TOMAS;24 ;53,4
20918;BERTINO;24 ;57,6
20919;BEYMAR;24 ;23,2
20920;BODO;24 ;56,6
20921;BOGDAN ALIN;24 ;26,7
20922;BOGDAN PETRU;24 ;28,6
20923;BRANIMIR;24 ;36,8
20924;BRIAN GABRIEL;24 ;18,0
20925;BRIAN PATRICK;24 ;54,0
20926;BUBAKAR;24 ;18,0
20927;BURAK;24 ;25,9
20928;BYRON PAUL;24 ;30,2
20929;CALIXTO JOSE;24 ;44,6
20930;CARLOS CLAUDIO;24 ;43,2
20931;CARMELO TOMAS;24 ;55,4
20932;CASSIO;24 ;34,2
20933;CATALIN COSTEL;24 ;36,9
20934;CELESTINO JESUS;24 ;56,8
20935;CELSO MIGUEL;24 ;49,9
20936;CESAR DAMIAN;24 ;35,7
20937;CESAR GERMAN;24 ;46,5
20938;CESAR VALENTIN;24 ;42,8
20939;CESAREO JESUS;24 ;55,9
20940;CHANGSHENG;24 ;45,3
20941;CHARALAMPOS;24 ;35,3
20942;CHARLES JOHN;24 ;52,8
20943;CHENJIE;24 ;17,1
20944;CHRISTIAM;24 ;24,2
20945;CHRISTIAN JEAN;24 ;59,8
20946;CHRISTOPHER IAN;24 ;47,0
20947;CHRISTOPHER STEPHEN;24 ;53,0
20948;CHUNHUA;24 ;45,9
20949;CIPRIANO ANTONIO;24 ;57,3
20950;CLAUS PETER;24 ;65,3
20951;CLIMACO;24 ;62,3
20952;CORNEL CONSTANTIN;24 ;35,2
20953;CORNELIUS;24 ;52,9
20954;COSMIN MARIUS;24 ;28,8
20955;COSTEL CRISTINEL;24 ;39,0
20956;CRAIG JOHN;24 ;43,1
20957;CRISTIAN ARTURO;24 ;23,6
20958;CRISTIAN JULIAN;24 ;28,8
20959;CRISTIAN VICENTE;24 ;30,2
20960;CRISTIN;24 ;42,4
20961;CRISTOBAL SANTIAGO;24 ;44,2
20962;DAAN;24 ;17,5
20963;DAISUKE;24 ;32,6
20964;DAMASO MANUEL;24 ;51,8
20965;DAMIAN ANGEL;24 ;48,2
20966;DAMIAN CARLOS;24 ;47,4
20967;DAMIAN FERNANDO;24 ;42,5
20968;DANIEL ALESSANDRO;24 ;13,7
20969;DANIEL FERMIN;24 ;39,3
20970;DANIEL JOAN;24 ;25,5
20971;DANNY MANUEL;24 ;33,2
20972;DANUT FLORIN;24 ;33,8
20973;DANYIL;24 ;12,0
20974;DARIO MARTIN;24 ;32,3
20975;DAVID ARIEL;24 ;29,5
20976;DAVID BERNARDO;24 ;35,2
20977;DAVID ENMANUEL;24 ;19,3
20978;DAVID GRAHAM;24 ;63,3
20979;DAVID IULIAN;24 ;10,0
20980;DAVID JOAN;24 ;26,0
20981;DAVID MARIUS;24 ;10,8
20982;DAYRON JOSE;24 ;9,6
20983;DELFIN JOSE;24 ;59,0
20984;DERLIS RAMON;24 ;34,4
20985;DIEGO ANIBAL;24 ;37,6
20986;DIEGO LEONEL;24 ;22,6
20987;DIEGO MOISES;24 ;33,0
20988;DIMITAR ANGELOV;24 ;35,7
20989;DIPA;24 ;33,3
20990;DMITRIJ;24 ;33,6
20991;DOMINGO FELIPE;24 ;55,3
20992;DOMINGO MARIO;24 ;52,6
20993;DRAGOS NICOLAE;24 ;28,7
20994;DUMITRU COSMIN;24 ;32,5
20995;DUMITRU VALENTIN;24 ;29,9
20996;DYLAN GAEL;24 ;1,8
20997;EDGAR GEOVANNY;24 ;37,6
20998;EDGARDO JAVIER;24 ;41,5
20999;EDISON RODRIGO;24 ;36,8
21000;EDRIC;24 ;3,0
21001;EDUARD ANTONIO;24 ;21,0
21002;EDUARDO CRISTIAN;24 ;21,7
21003;EDUARDO OMAR;24 ;46,7
21004;EDWARD MICHAEL;24 ;44,4
21005;EFRAIN JESUS;24 ;45,3
21006;EHTISHAM;24 ;21,9
21007;EL GHARRAS;24 ;35,6
21008;EL HAFID;24 ;49,7
21009;EL HOUSSIEN;24 ;52,6
21010;ELAID;24 ;43,0
21011;ELEUTERIO MANUEL;24 ;58,5
21012;ELMAHDI;24 ;20,0
21013;ELOY RAMON;24 ;46,3
21014;EMANUEL ALEXANDRU;24 ;20,3
21015;EMILIO GERMAN;24 ;50,2
21016;EMILIO LORENZO;24 ;55,3
21017;ENOK;24 ;12,0
21018;ENRIC JOAN;24 ;44,2
21019;ENRIQUE ALEXANDER;24 ;21,7
21020;ENRIQUE MARCELO;24 ;45,7
21021;ENRIQUE OMAR;24 ;46,0
21022;ENZO MANUEL;24 ;9,9
21023;ERIC SAMUEL;24 ;17,8
21024;ERICK MIGUEL;24 ;18,9
21025;ERICKSON;24 ;28,5
21026;ERNESTO JOAQUIN;24 ;43,9
21027;ESTEBAN JORGE;24 ;46,8
21028;ESTEBAN RAUL;24 ;36,4
21029;EVANDER;24 ;9,8
21030;FABIO DAVID;24 ;26,5
21031;FABIO JUNIOR;24 ;21,1
21032;FABRIZZIO;24 ;20,8
21033;FACUNDO JAVIER;24 ;36,6
21034;FAHEEM;24 ;28,9
21035;FAMORY;24 ;35,5
21036;FARZAD;24 ;47,5
21037;FAWAD;24 ;26,7
21038;FELIBERTO;24 ;57,7
21039;FELIX DAMIAN;24 ;49,7
21040;FERMIN JUAN;24 ;61,7
21041;FERNANDO CRISTOBAL;24 ;52,3
21042;FIDENTINO;24 ;71,1
21043;FLORIN AUREL;24 ;33,1
21044;FLORIN DANUT;24 ;33,0
21045;FLORIN EDUARD;24 ;25,4
21046;FLORIN PETRU;24 ;36,3
21047;FRANCISCO ANTOLIN;24 ;50,8
21048;FRANCISCO CAMILO;24 ;52,0
21049;FRANCISCO DONATO;24 ;47,4
21050;FRANCISCO FELICIANO;24 ;55,0
21051;FRANCISCO FLORENTINO;24 ;59,5
21052;FRANCISCO FULGENCIO;24 ;53,1
21053;FRANCISCO ILDEFONSO;24 ;48,2
21054;FRANCISCO INDALECIO;24 ;46,4
21055;FRANCISCO JOSE MARIA;24 ;63,6
21056;FRANCISCO KEVIN;24 ;24,1
21057;FRANCISCO NOEL;24 ;38,5
21058;FRANCISCO NORBERTO;24 ;47,6
21059;FRANCISCO ROSENDO;24 ;55,9
21060;FRANCISCO SENEN;24 ;52,3
21061;FRANK ROBERT;24 ;57,7
21062;FRANKLIN OMAR;24 ;35,0
21063;FREDERICK WILLIAM;24 ;63,9
21064;GABRIEL AARON;24 ;14,8
21065;GABRIEL EMANUEL;24 ;19,3
21066;GABRIEL SORIN;24 ;28,0
21067;GALO RODRIGO;24 ;46,1
21068;GALO VINICIO;24 ;41,7
21069;GARY ANTHONY;24 ;49,5
21070;GEORGI STOYANOV;24 ;46,5
21071;GEOVANI;24 ;26,0
21072;GERARDO AGUSTIN;24 ;45,4
21073;GERMAN AGUSTIN;24 ;42,5
21074;GERMAN FELIPE;24 ;46,3
21075;GERMAN MARIA;24 ;49,0
21076;GERMAN RODRIGO;24 ;40,0
21077;GERO;24 ;26,8
21078;GINES ALBERTO;24 ;36,6
21079;GINTAUTAS;24 ;46,5
21080;GIOVANNI ALBERTO;24 ;31,8
21081;GONZALO ALONSO;24 ;25,3
21082;GONZALO NAHUEL;24 ;19,8
21083;GONZALO SALVADOR;24 ;34,5
21084;GRISHA;24 ;40,6
21085;GUANGHUI;24 ;43,9
21086;GUILLERMO FELIX;24 ;41,5
21087;GUILLERMO GERMAN;24 ;41,4
21088;GUILLERMO MARCELO;24 ;45,8
21089;GUOFU;24 ;44,3
21090;GUSTAVO LEONARDO;24 ;47,2
21091;GUSTAVO MAURICIO;24 ;36,2
21092;GUSTAVO OMAR;24 ;43,2
21093;HAIMADOU;24 ;18,6
21094;HAIZAM;24 ;13,4
21095;HANS ERIK;24 ;72,1
21096;HAODONG;24 ;14,8
21097;HECTOR ADOLFO;24 ;41,9
21098;HECTOR ROLANDO;24 ;44,4
21099;HEINZ JURGEN;24 ;70,8
21100;HENRY FABIAN;24 ;32,0
21101;HENRY JOEL;24 ;25,9
21102;HLAL;24 ;41,8
21103;HORACIO JAVIER;24 ;45,4
21104;HORIA;24 ;40,5
21105;HUGO OSCAR;24 ;52,9
21106;HYUSEIN;24 ;42,1
21107;IAM;24 ;9,0
21108;IBO;24 ;42,0
21109;IFEANYI;24 ;39,0
21110;IGNACIO DIEGO;24 ;38,5
21111;IGNACIO RUBEN;24 ;38,6
21112;IKER UNAI;24 ;15,8
21113;IOAN CORNEL;24 ;38,6
21114;IOAN IULIAN;24 ;32,7
21115;IONEL SORIN;24 ;37,5
21116;IONEL VALENTIN;24 ;33,9
21117;ISAAC LUIS;24 ;46,7
21118;ISCLE;24 ;29,0
21119;ISIDORO JUAN;24 ;55,8
21120;ISIDRO MARIA;24 ;48,7
21121;ISLEM;24 ;16,2
21122;IVAN ADRIAN;24 ;23,9
21123;IVAN MARIANO;24 ;31,4
21124;IVICA;24 ;44,2
21125;JACOBO ANTONIO;24 ;39,3
21126;JACOBO MIGUEL;24 ;31,7
21127;JAIME DIEGO;24 ;41,3
21128;JAIME OMAR;24 ;36,9
21129;JAIR ALEXANDER;24 ;20,5
21130;JAN PETER;24 ;49,7
21131;JANNIK;24 ;23,8
21132;JASON LEE;24 ;40,7
21133;JAVIER DIEGO;24 ;40,1
21134;JAVIER EZEQUIEL;24 ;31,8
21135;JAVIER GERMAN;24 ;45,8
21136;JAVIER ISRAEL;24 ;31,5
21137;JAVIER LEANDRO;24 ;38,2
21138;JAVIER OCTAVIO;24 ;41,0
21139;JAVIER ROLANDO;24 ;41,1
21140;JAVIER VIDAL;24 ;47,3
21141;JAYKO;24 ;5,5
21142;JEREMY JESUS;24 ;15,7
21143;JERIEL;24 ;7,4
21144;JESUS HECTOR;24 ;40,0
21145;JESUS VENTURA;24 ;49,1
21146;JHONATAN JAVIER;24 ;20,8
21147;JIAWANG;24 ;20,8
21148;JIMMY DANIEL;24 ;24,9
21149;JINHONG;24 ;22,1
21150;JINJIE;24 ;26,0
21151;JOAN GUILLEM;24 ;33,4
21152;JOAN VICTOR;24 ;31,5
21153;JOAQUIN ARMANDO;24 ;53,6
21154;JOAQUIN CARMELO;24 ;54,9
21155;JOAQUIN MARCOS;24 ;47,5
21156;JOE LUIS;24 ;39,8
21157;JOHANNES ADRIANUS;24 ;59,8
21158;JOHANNES MARIA;24 ;61,1
21159;JOHN BERNARD;24 ;62,4
21160;JOHN ERNEST;24 ;74,7
21161;JOHN SAMUEL;24 ;45,1
21162;JOHNNY JOSE;24 ;41,8
21163;JON ERRAMUN;24 ;45,4
21164;JONADAB;24 ;32,3
21165;JONAS JESUS;24 ;30,0
21166;JONATHAN LEONARDO;24 ;26,3
21167;JONATHAN NICOLAS;24 ;23,5
21168;JONATHAN ROBERTO;24 ;27,6
21169;JORDAN ANDRES;24 ;15,0
21170;JORGE AITOR;24 ;31,0
21171;JORGE ALEX;24 ;37,5
21172;JORGE JUNIOR;24 ;22,2
21173;JORGE LUIZ;24 ;46,3
21174;JOSE AYTHAMI;24 ;23,0
21175;JOSE CONCEPCION;24 ;53,6
21176;JOSE FABIO;24 ;42,1
21177;JOSE GEOVANNY;24 ;36,7
21178;JOSE JEREMIAS;24 ;44,8
21179;JOSE LUIS JUAN;24 ;66,8
21180;JOSE LUIS VICENTE;24 ;65,9
21181;JOSE MARIA CARLOS;24 ;67,5
21182;JOSE STALIN;24 ;38,8
21183;JOSE TANAUSU;24 ;29,5
21184;JOSEP RICARD;24 ;40,3
21185;JOSEP SEBASTIA;24 ;44,1
21186;JOSEPH STEVEN;24 ;20,9
21187;JOSHUA MANUEL;24 ;22,7
21188;JOSUE EMMANUEL;24 ;23,5
21189;JOUD;24 ;4,7
21190;JUAN CONRADO;24 ;54,8
21191;JUAN EMMANUEL;24 ;24,6
21192;JUAN EUSTAQUIO;24 ;60,7
21193;JUAN HONORIO;24 ;54,6
21194;JUAN JONATHAN;24 ;34,2
21195;JUAN JOSE RAMON;24 ;53,3
21196;JUAN MAXIMILIANO;24 ;43,0
21197;JUAN NICASIO;24 ;51,4
21198;JUAN ONOFRE;24 ;49,7
21199;JUAN OSWALDO;24 ;46,7
21200;JUAN PERFECTO;24 ;58,7
21201;JUAN TEOFILO;24 ;55,0
21202;JULIAN GUILLERMO;24 ;39,6
21203;JULIAN LORENZO;24 ;59,2
21204;JULIAN OSCAR;24 ;48,9
21205;JULIAN SEBASTIAN;24 ;40,2
21206;JULIO DAMIAN;24 ;44,8
21207;JULIO ELIAS;24 ;54,2
21208;JUNIOR ALEJANDRO;24 ;16,3
21209;JUNIOR JAVIER;24 ;19,4
21210;JUSTIN ALEJANDRO;24 ;9,5
21211;KAAN;24 ;17,8
21212;KEITH DAVID;24 ;60,4
21213;KENDRY;24 ;14,9
21214;KEVIN ALFREDO;24 ;15,7
21215;KEVIN ANDERSON;24 ;17,8
21216;KEVIN JONATHAN;24 ;18,6
21217;KEVIN MARCELO;24 ;19,5
21218;KHADIR;24 ;43,9
21219;KHAMIS;24 ;37,6
21220;KOLDOBIKA MIKEL;24 ;47,9
21221;KONSTANTINE;24 ;39,7
21222;KRASSIMIR;24 ;51,1
21223;LARABAS;24 ;33,7
21224;LAZARO DAVID;24 ;27,5
21225;LEANDRO ENRIQUE;24 ;38,5
21226;LEANDRO MATIAS;24 ;31,8
21227;LEENDERT;24 ;63,6
21228;LISARDO JOSE;24 ;49,5
21229;LORENZO MARTIN;24 ;48,4
21230;LORENZO NICOLAS;24 ;39,0
21231;LUCAS BENJAMIN;24 ;14,2
21232;LUCAS TOMAS;24 ;21,2
21233;LUCIANO RAMON;24 ;52,6
21234;LUCIO ALBERTO;24 ;42,4
21235;LUIS ALEXANDRE;24 ;32,7
21236;LUIS ANDERSON;24 ;22,4
21237;LUIS BRYAN;24 ;19,5
21238;LUIS EDWIN;24 ;35,7
21239;LUIS GIOVANNI;24 ;39,2
21240;LUIS HIGINIO;24 ;57,4
21241;LUIS LUCIANO;24 ;53,0
21242;LUIS OLIVER;24 ;34,1
21243;LUIS OVIDIO;24 ;56,0
21244;LUIS PAUL;24 ;32,2
21245;LUIS REMIGIO;24 ;45,7
21246;LUIZ GUSTAVO;24 ;29,5
21247;LYAZID;24 ;50,6
21248;MACIRE;24 ;33,7
21249;MAHAMUD;24 ;39,6
21250;MAKSIMS;24 ;28,5
21251;MANUEL ADAN;24 ;36,5
21252;MANUEL BERNARDINO;24 ;58,7
21253;MANUEL PLACIDO;24 ;60,9
21254;MARCEL DANIEL;24 ;34,2
21255;MARCELINO RAMON;24 ;66,4
21256;MARCO CESAR;24 ;40,9
21257;MARCO FIDEL;24 ;48,8
21258;MARCOS ISRAEL;24 ;34,2
21259;MARGARIT;24 ;47,1
21260;MARIAN COSTEL;24 ;38,0
21261;MARIAN LIVIU;24 ;35,4
21262;MARIAN MIHAI;24 ;31,3
21263;MARIANO ALFREDO;24 ;49,3
21264;MARIANO GERMAN;24 ;49,1
21265;MARIANO JULIAN;24 ;52,7
21266;MARIANO ROBERTO;24 ;41,1
21267;MARIO JUNIOR;24 ;14,8
21268;MARIO MARCOS;24 ;42,8
21269;MARIO OSWALDO;24 ;45,2
21270;MARIO SAMUEL;24 ;25,0
21271;MARK ANTONY;24 ;43,5
21272;MARLON FERNANDO;24 ;25,2
21273;MARLON IVAN;24 ;33,9
21274;MARLON JOEL;24 ;21,4
21275;MASSE;24 ;37,8
21276;MATEO ALBERTO;24 ;30,3
21277;MATIAS CARLOS;24 ;37,8
21278;MATIAS GERMAN;24 ;28,0
21279;MATTHEW JOSEPH;24 ;34,2
21280;MAURICIO LUIS;24 ;45,2
21281;MAURO DAMIAN;24 ;35,7
21282;MAXIMILIEN;24 ;19,5
21283;MAXIMO RAMON;24 ;48,2
21284;MAYCON;24 ;27,2
21285;MELVIN ANTONIO;24 ;34,3
21286;MERZOUK;24 ;47,6
21287;MICHAEL STEVE;24 ;23,8
21288;MICHELL;24 ;29,5
21289;MIECZYSLAW;24 ;56,9
21290;MIGEL;24 ;51,8
21291;MIGUEL AARON;24 ;23,6
21292;MIGUEL BORJA;24 ;32,5
21293;MIGUEL FAUSTINO;24 ;52,7
21294;MIGUEL HORACIO;24 ;44,4
21295;MIGUEL ISRAEL;24 ;35,4
21296;MIGUEL OCTAVIO;24 ;44,3
21297;MIHAI DAN;24 ;40,9
21298;MILESIO;24 ;57,9
21299;MILTON DAVID;24 ;32,5
21300;MILTON ENRIQUE;24 ;41,5
21301;MILTON MANUEL;24 ;46,3
21302;MINGJIE;24 ;28,4
21303;MOAZZAM;24 ;30,7
21304;MOHAMED HASSAN;24 ;36,5
21305;MOHAMMED ADAM;24 ;8,0
21306;MOHTAR;24 ;51,0
21307;MOISES ALEXANDER;24 ;23,8
21308;MOSAB;24 ;11,7
21309;MUHAMMAD AFZAL;24 ;47,1
21310;MUHAMMAD AMIR;24 ;29,2
21311;MUHAMMAD ARSHAD;24 ;48,4
21312;MUHAMMAD UMER;24 ;19,6
21313;NABAR;24 ;19,9
21314;NAHUEL NICOLAS;24 ;20,9
21315;NAST;24 ;24,0
21316;NEERAJ;24 ;32,8
21317;NELSON AUGUSTO;24 ;46,1
21318;NELSON GEOVANNY;24 ;31,8
21319;NELSON RAUL;24 ;45,5
21320;NELSON RUBEN;24 ;44,7
21321;NEPTALI;24 ;53,3
21322;NESTOR GUILLERMO;24 ;45,1
21323;NEWTON;24 ;37,8
21324;NICOLAE GHEORGHE;24 ;42,9
21325;NICOLAE SEBASTIAN;24 ;30,0
21326;NICOLAS DOMINGO;24 ;47,7
21327;NICOLAS EMANUEL;24 ;15,8
21328;NICOLAS RUBEN;24 ;28,8
21329;NICUSOR ADRIAN;24 ;28,4
21330;NIEL;24 ;13,6
21331;NITA;24 ;51,7
21332;NOR;24 ;16,0
21333;NURI;24 ;43,9
21334;OBAIDA;24 ;12,1
