Orden;Nombre;Frecuencia;Edad media
21684;PAOLA ANDREINA;24 ;24,0
21685;PAOLA JACQUELINE;24 ;35,5
21686;PAOLA VIVIANA;24 ;33,8
21687;PAOLINA;24 ;43,3
21688;PATRICIA AURORA;24 ;40,7
21689;PATRICIA CLARA;24 ;39,2
21690;PATRICIA ELISA;24 ;37,9
21691;PATRICIA ESTELA;24 ;42,0
21692;PATRICIA MARLENE;24 ;43,0
21693;PATRICIA SONIA;24 ;41,5
21694;PATRICIA XIMENA;24 ;44,9
21695;PAULA FLORENCIA;24 ;28,2
21696;PAULA GEMA;24 ;26,8
21697;PAULA MAGDALENA;24 ;31,5
21698;PAULA MIHAELA;24 ;23,8
21699;PAULA REGINA;24 ;39,7
21700;PAULA ROXANA;24 ;22,1
21701;PETIA;24 ;32,2
21702;PETRA MANUELA;24 ;68,3
21703;PILAR CRUZ;24 ;60,9
21704;PILAR ELISA;24 ;50,4
21705;PILAR ELVIRA;24 ;52,6
21706;PILAR IRENE;24 ;50,8
21707;PILAR RITA;24 ;57,8
21708;PINO GLORIA;24 ;51,3
21709;PINO ROSARIO;24 ;53,4
21710;PRICILA;24 ;40,2
21711;PURIFICACION JOSEFA;24 ;60,7
21712;QINGMEI;24 ;45,8
21713;QIU;24 ;34,9
21714;QIUYING;24 ;45,9
21715;RABABE;24 ;19,8
21716;RAFAELA ISABEL;24 ;58,1
21717;RALUCA FLORENTINA;24 ;25,6
21718;RAMANPREET;24 ;24,0
21719;RAMONA LUCIA;24 ;49,2
21720;RAMONA VICTORIA;24 ;52,0
21721;RAQUEL CANDELARIA;24 ;32,7
21722;RAQUEL FATIMA;24 ;39,4
21723;RAQUEL JOSEFINA;24 ;48,1
21724;REKIA;24 ;39,3
21725;RENATE MARIA;24 ;65,0
21726;RITA DAVINIA;24 ;30,9
21727;RITA LORENA;24 ;37,8
21728;ROCIO ANGELA;24 ;31,4
21729;ROCIO FRANCISCA;24 ;43,0
21730;ROCIO MARISOL;24 ;38,1
21731;ROGELIA MARIA;24 ;60,5
21732;ROMINA ISABEL;24 ;28,6
21733;ROSA DIVINA;24 ;53,3
21734;ROSA ELVA;24 ;50,0
21735;ROSA MARIA CONCEPCION;24 ;65,1
21736;ROSA MARIA TERESA;24 ;63,3
21737;ROSA MARISOL;24 ;45,0
21738;ROSA MIRIAN;24 ;46,9
21739;ROSARIO PATRICIA;24 ;43,6
21740;ROSARIO RAQUEL;24 ;49,7
21741;ROXANA IULIANA;24 ;24,4
21742;RUTH ANN;24 ;52,1
21743;RUTH MARITZA;24 ;44,3
21744;RUTH RAQUEL;24 ;36,7
21745;RYMMA;24 ;47,8
21746;SABAS;24 ;63,7
21747;SABRA;24 ;24,2
21748;SANDRA FRANCISCA;24 ;38,6
21749;SANDRA LIZETH;24 ;36,4
21750;SANDRA MONTSERRAT;24 ;36,2
21751;SANDRA PIEDAD;24 ;41,3
21752;SANDRA RUTH;24 ;45,2
21753;SANTA CRISTINA;24 ;44,0
21754;SARA BEGOÑA;24 ;37,8
21755;SARA FERNANDA;24 ;22,7
21756;SARA GEMA;24 ;27,2
21757;SARBJEET;24 ;30,2
21758;SENIDA;24 ;71,2
21759;SHAKILA;24 ;36,1
21760;SHIREL;24 ;9,9
21761;SHIVANI;24 ;21,1
21762;SHU;24 ;26,8
21763;SIGNE;24 ;42,7
21764;SILVIA ELVIRA;24 ;47,8
21765;SILVIA EVA;24 ;45,5
21766;SILVINA LAURA;24 ;42,3
21767;SIMAN;24 ;4,9
21768;SIMONA CARMEN;24 ;50,5
21769;SOCORRO PILAR;24 ;51,4
21770;SOFIA VALERIA;24 ;13,5
21771;SOHEILA;24 ;45,8
21772;SOLEDAD PINO;24 ;51,1
21773;SONIA GRACIELA;24 ;44,5
21774;SONIA IRENE;24 ;40,3
21775;SONIA KARINA;24 ;39,1
21776;SOPHIE ANNE;24 ;34,8
21777;SOPHIE JANE;24 ;29,3
21778;SOROUR;24 ;9,7
21779;STEFANIA GABRIELA;24 ;23,2
21780;STEFANIA IOANA;24 ;15,0
21781;STEFANIA MIHAELA;24 ;27,4
21782;STEPHANIE ALEXANDRA;24 ;24,8
21783;STEPHANIE JANE;24 ;47,9
21784;SULING;24 ;41,5
21785;SUSAN FRANCES;24 ;66,6
21786;SUSAN JENNIFER;24 ;65,3
21787;SUSANA CATALINA;24 ;48,8
21788;SUSANA CECILIA;24 ;45,5
21789;SUSANA VERONICA;24 ;39,2
21790;SUZETTE;24 ;39,7
21791;TABASSUM;24 ;35,1
21792;TAILA;24 ;27,5
21793;TAMARA BELEN;24 ;25,8
21794;TAMARA ELIZABETH;24 ;26,4
21795;TANYA MARIA;24 ;38,4
21796;TANZILA;24 ;31,5
21797;TASLEEM;24 ;43,9
21798;TATIANA ELENA;24 ;33,6
21799;TATIANA VANESSA;24 ;27,9
21800;TAYISIYA;24 ;40,2
21801;TEODORA ALEXANDRA;24 ;20,8
21802;TERESA ANNE;24 ;56,1
21803;TERESA LAURA;24 ;48,5
21804;TERESA VIRGINIA;24 ;51,4
21805;TICIANA;24 ;38,8
21806;TRINIDAD ANTONIA;24 ;60,8
21807;TRINIDAD ROSA;24 ;62,3
21808;TUDORINA;24 ;50,5
21809;UME;24 ;25,4
21810;URSINA;24 ;66,4
21811;URSULA CARMEN;24 ;43,4
21812;VALERIA ROCIO;24 ;17,8
21813;VALERIE MARY;24 ;70,4
21814;VANESSA ROSARIO;24 ;34,5
21815;VELIKA;24 ;50,8
21816;VELISLAVA;24 ;29,5
21817;VERONICA ANDREINA;24 ;26,7
21818;VERONICA MARIELA;24 ;35,8
21819;VIANA;24 ;32,3
21820;VIBEKE;24 ;55,8
21821;VICENTA ELENA;24 ;66,5
21822;VICENTA MANUELA;24 ;64,8
21823;VICTOIRE;24 ;28,4
21824;VICTORIA AURORA;24 ;46,5
21825;VICTORIA CECILIA;24 ;36,0
21826;VICTORIA FERNANDA;24 ;25,2
21827;VIORELA;24 ;38,3
21828;VIRGINIA LAURA;24 ;43,6
21829;VIRNA;24 ;40,8
21830;WEI WEI;24 ;32,7
21831;WENDY JOHANNA;24 ;29,7
21832;WENDY KARINA;24 ;33,3
21833;WENHUA;24 ;42,3
21834;WENYA;24 ;25,0
21835;XIMENA PILAR;24 ;41,3
21836;XINGXING;24 ;26,2
21837;XINGYU;24 ;16,5
21838;XUHONG;24 ;44,1
21839;YAJAIRA CARMEN;24 ;44,3
21840;YAKOUT;24 ;16,0
21841;YANETSY;24 ;36,5
21842;YANQING;24 ;37,1
21843;YARI;24 ;24,9
21844;YARIXA;24 ;18,3
21845;YENNY MARCELA;24 ;31,0
21846;YERENA;24 ;21,2
21847;YESICA LORENA;24 ;30,5
21848;YESSICA ALEXANDRA;24 ;25,8
21849;YIRA;24 ;26,5
21850;YNOCENCIA;24 ;55,4
21851;YOHANKA;24 ;40,1
21852;YOLANDA ENCARNACION;24 ;43,1
21853;YOLANDA JOSEFA;24 ;50,3
21854;YOLANDA SUSANA;24 ;49,6
21855;YORLADY;24 ;39,3
21856;YOVKA;24 ;52,8
21857;YUJIN;24 ;39,0
21858;YUMIKO;24 ;48,5
21859;YUNXIA;24 ;38,9
21860;YUNYAN;24 ;39,8
21861;YURONG;24 ;35,0
21862;YVONE;24 ;40,5
21863;ZARAI;24 ;23,3
21864;ZENA;24 ;37,5
21865;ZHIHAN;24 ;10,9
21866;ZHIHUI;24 ;24,0
21867;ZHIQING;24 ;13,8
21868;ZHULIETA;24 ;36,8
21869;ZOE LOUISE;24 ;31,8
21870;ABSA;23 ;26,5
21871;ADAMA HAWA;23 ;16,1
21872;ADELA BEATRIZ;23 ;49,2
21873;ADELA JESUS;23 ;53,8
21874;ADELA TERESA;23 ;55,5
21875;ADELAYDA;23 ;47,2
21876;ADELINA IOANA;23 ;11,7
21877;ADORALINA;23 ;73,4
21878;ADRIANA JACQUELINE;23 ;33,7
21879;ADRIANA ROXANA;23 ;27,9
21880;AGUEDA ROCIO;23 ;35,2
21881;AGUEDA TERESA;23 ;49,5
21882;AGUSTINA ROSA;23 ;59,2
21883;AICHATU;23 ;31,8
21884;AIDA INES;23 ;54,7
21885;AIGUL;23 ;41,5
21886;AINA ISABEL;23 ;23,8
21887;AINARA ISABEL;23 ;12,1
21888;AINHOA ANDREA;23 ;11,5
21889;AINOA CARMEN;23 ;19,3
21890;AINUR;23 ;21,2
21891;AISHA CARMEN;23 ;8,9
21892;AITANA PILAR;23 ;14,0
21893;AITANA VICTORIA;23 ;9,1
21894;ALBA GABRIELA;23 ;24,5
21895;ALBA LUCERO;23 ;47,2
21896;ALBINA MARIA;23 ;49,8
21897;ALEJANDRA ESTHER;23 ;31,8
21898;ALEXANDRA JACQUELINE;23 ;36,4
21899;ALEXANDRA LARISA;23 ;22,0
21900;ALEXANDRA VANESSA;23 ;29,8
21901;ALEXIA DANIELA;23 ;7,4
21902;ALICE ELENA;23 ;26,8
21903;ALICIA ANGELA;23 ;62,7
21904;ALICIA LILIANA;23 ;49,5
21905;ALICIA LORENA;23 ;30,2
21906;ALINA GEORGETA;23 ;34,9
21907;ALISIA MARIA;23 ;7,3
21908;ALISSON DANIELA;23 ;12,6
21909;ALMA ISABEL;23 ;27,0
21910;ALMERINA;23 ;72,8
21911;ALTAGRACIA MERCEDES;23 ;50,5
21912;AMANDA GABRIELA;23 ;18,4
21913;AMANDA MARIE;23 ;26,7
21914;AMELIA LUCIA;23 ;46,2
21915;AMPARO INES;23 ;55,3
21916;AMPARO LUISA;23 ;60,7
21917;AMPARO SOLEDAD;23 ;54,9
21918;ANA CELINA;23 ;44,8
21919;ANA ELIZABET;23 ;33,6
21920;ANA GLADIS;23 ;46,7
21921;ANA MARIA ANTONIA;23 ;62,1
21922;ANA MARIA CONSUELO;23 ;65,5
21923;ANA MARIA DANIELA;23 ;20,3
21924;ANA MARIA MAGDALENA;23 ;51,5
21925;ANA MINERVA;23 ;34,1
21926;ANA PRISCILA;23 ;30,3
21927;ANDRA GABRIELA;23 ;12,3
21928;ANDRADA IOANA;23 ;20,1
21929;ANDREA ALICIA;23 ;29,6
21930;ANDREA GLORIA;23 ;37,2
21931;ANDREA MABEL;23 ;32,3
21932;ANDREA NICOLLE;23 ;14,7
21933;ANDREA SARA;23 ;28,8
21934;ANDREEA IULIA;23 ;21,7
21935;ANDREEA IZABELA;23 ;19,6
21936;ANDREEA VIOLETA;23 ;25,6
21937;ANGELA AMPARO;23 ;55,2
21938;ANGELA ESTEFANIA;23 ;26,3
21939;ANGELA FERNANDA;23 ;31,8
21940;ANGELA LAURA;23 ;35,3
21941;ANGELA MARTINA;23 ;43,7
21942;ANGELA REGINA;23 ;45,5
21943;ANGELES ESTHER;23 ;50,8
21944;ANGELES JESUS;23 ;50,3
21945;ANGELES LOURDES;23 ;54,8
21946;ANGELES MAR;23 ;35,5
21947;ANGELES PATRICIA;23 ;39,3
21948;ANGELIKI;23 ;33,6
21949;ANGIE ALEXANDRA;23 ;18,7
21950;ANIA MARIA;23 ;22,6
21951;ANN CHRISTIN;23 ;45,4
21952;ANNA KARIN;23 ;52,8
21953;ANNA LIISA;23 ;73,8
21954;ANSAR;23 ;41,8
21955;ANTHIA;23 ;13,8
21956;ANTONELLA VALENTINA;23 ;6,7
21957;ANTONIA BEGOÑA;23 ;50,2
21958;ANTONIA ROSALIA;23 ;65,8
21959;ARA MARIA;23 ;28,0
21960;ARACELI JESUS;23 ;51,2
21961;ARCILIA;23 ;67,9
21962;ARHOA;23 ;19,5
21963;ARIADNNA;23 ;11,8
21964;ARIANA CAROLINA;23 ;17,9
21965;ARIANA PATRICIA;23 ;17,8
21966;ARIANNA ISABEL;23 ;18,6
21967;ARISTIDES;23 ;73,2
21968;ARLENY;23 ;24,4
21969;ARLETT;23 ;12,7
21970;ARMELINA;23 ;71,2
21971;ARMINDA PINO;23 ;31,6
21972;ARZU;23 ;30,2
21973;ASHLEY SOFIA;23 ;3,8
21974;ASLI;23 ;31,9
21975;ASTRID ALEJANDRA;23 ;25,0
21976;ASUNCION ANA;23 ;58,3
21977;ATIDZHE;23 ;39,1
21978;ATSUKO;23 ;47,0
21979;AURA MERCEDES;23 ;47,2
21980;AURELIA MIHAELA;23 ;37,2
21981;AURORA ASUNCION;23 ;57,2
21982;AURORA MANUELA;23 ;58,7
21983;AVELIA;23 ;74,3
21984;AVELINDA;23 ;64,5
21985;BALBINA CARMEN;23 ;65,4
21986;BARBARA ANGELES;23 ;48,8
21987;BARBARA BELEN;23 ;28,3
21988;BARBARA INMACULADA;23 ;41,4
21989;BARBARA JANE;23 ;63,8
21990;BARBARA MARGARITA;23 ;40,6
21991;BATILDE;23 ;76,5
21992;BEA;23 ;11,1
21993;BEATRIZ ADELA;23 ;52,3
21994;BEATRIZ ENCARNACION;23 ;48,7
21995;BEATRIZ MANUELA;23 ;44,2
21996;BEGA;23 ;10,9
21997;BELEN JESUS;23 ;37,3
21998;BELKIS ALTAGRACIA;23 ;48,6
21999;BERTA ROSA;23 ;57,2
22000;BESSY CAROLINA;23 ;29,2
22001;BETTY CARMEN;23 ;44,0
22002;BETTY CECILIA;23 ;50,0
22003;BHAVNA;23 ;39,2
22004;BHUPINDER;23 ;40,0
22005;BIANCA MADALINA;23 ;22,9
22006;BLASIDA;23 ;45,7
22007;BRENDA LUCIA;23 ;22,4
22008;CAMELIA NICOLETA;23 ;36,2
22009;CAMILA BEATRIZ;23 ;18,1
22010;CAMILA PILAR;23 ;23,3
22011;CAMILA VALERIA;23 ;14,2
22012;CANDIDA ANTONIA;23 ;57,5
22013;CANDIDA CONCEPCION;23 ;63,6
22014;CARLA MARISA;23 ;35,6
22015;CARLA REGINA;23 ;37,8
22016;CARMEL;23 ;43,1
22017;CARMEN GEORGINA;23 ;46,3
22018;CARMEN KARINA;23 ;37,9
22019;CARMEN LUCILA;23 ;49,6
22020;CAROLE ELIZABETH;23 ;69,8
22021;CAROLINA ALICIA;23 ;36,2
22022;CAROLYN ANNE;23 ;57,8
22023;CATALINA EVA;23 ;39,2
22024;CATALINA PAZ;23 ;33,3
22025;CECILE MARIE;23 ;39,8
22026;CECILIA ANTONIA;23 ;50,5
22027;CELIA MAR;23 ;32,6
22028;CELINA CARMEN;23 ;45,8
22029;CHELSY;23 ;10,0
22030;CHENYI;23 ;14,7
22031;CHLOE ANN;23 ;14,8
22032;CHRISTABEL;23 ;14,0
22033;CHRISTINE PATRICIA;23 ;68,1
22034;CIARA MARIA;23 ;21,5
22035;CINTHIA MABEL;23 ;30,6
22036;CINTHYA VANESSA;23 ;29,3
22037;CLARA MAGDALENA;23 ;48,2
22038;CLARA MARIE;23 ;16,6
22039;CLARINDA;23 ;65,1
22040;CLAUDIA JULIANA;23 ;35,2
22041;CLAUDIA NICOLE;23 ;18,2
22042;CLAUDIA RITA;23 ;25,2
22043;CLAUDIA STELLA;23 ;48,2
22044;CLAUDINA MARIA;23 ;51,5
22045;CLEMORISA;23 ;67,5
22046;CONCEPCION ALICIA;23 ;56,8
22047;CONCEPCION AMELIA;23 ;62,0
22048;CONCEPCION AMPARO;23 ;60,8
22049;CONCEPCION MAR;23 ;49,8
22050;CONCEPCION PINO;23 ;51,7
22051;CONSTANZA BELEN;23 ;21,9
22052;CONSUELO FRANCISCA;23 ;62,4
22053;CORINA ISABEL;23 ;47,7
22054;COSTELA;23 ;38,8
22055;CRISTINA LIDIA;23 ;42,5
22056;CRISTINA LORETO;23 ;34,9
22057;CRISTINA TEODORA;23 ;33,1
22058;CRISTY;23 ;31,8
22059;CYNTHIA RAQUEL;23 ;29,2
22060;DAIANA SOLEDAD;23 ;25,8
22061;DAISY CAROLINA;23 ;29,9
22062;DANIELA LORENA;23 ;30,2
22063;DANIELA VIRGINIA;23 ;35,3
22064;DANNA GABRIELA;23 ;9,8
22065;DANNA MICHELLE;23 ;10,3
22066;DANNA NICOLE;23 ;10,0
22067;DAVINIA PILAR;23 ;31,5
22068;DAYANA LISBETH;23 ;19,2
22069;DAYANA LIZBETH;23 ;17,5
22070;DAYSE;23 ;38,7
22071;DEKRA;23 ;18,8
22072;DENISE MARIE;23 ;54,1
22073;DERLY;23 ;44,6
22074;DESEADA MARIA;23 ;36,6
22075;DESIRE CARMEN;23 ;26,2
22076;DIANA JULIETH;23 ;31,7
22077;DIANA LISBETH;23 ;23,8
22078;DIANA MARY;23 ;62,6
22079;DIARIATOU;23 ;20,9
22080;DIE;23 ;30,2
22081;DINA ELIZABETH;23 ;33,2
22082;DISNEY;23 ;43,3
22083;DIYA;23 ;17,5
22084;DOBRITA;23 ;53,5
22085;DOLORES FUENSANTA;23 ;50,0
22086;DOLORES OLGA;23 ;61,1
22087;DOMINGA ANTONIA;23 ;45,2
22088;DONNA LOUISE;23 ;43,5
22089;DORA MILENA;23 ;42,2
22090;DOROTHY MAY;23 ;74,8
22091;DRINA;23 ;46,1
22092;DULCE AMOR;23 ;47,1
22093;EDELMA;23 ;51,2
22094;EIKO;23 ;41,8
22095;EILEEN MARGARET;23 ;70,8
22096;ELAH;23 ;5,1
22097;ELARA;23 ;14,1
22098;ELECTA;23 ;66,4
22099;ELENA ADELA;23 ;41,4
22100;ELENA PETRONELA;23 ;32,1
22101;ELIANA ELIZABETH;23 ;32,1
22102;ELIANA ROCIO;23 ;34,2
22103;ELIDA CARMEN;23 ;55,9
22104;ELISA ENCARNACION;23 ;60,6
22105;ELISA VALENTINA;23 ;34,1
22106;ELLY;23 ;54,9
22107;ELODY;23 ;21,5
22108;ELONA;23 ;30,4
22109;ELSA GRACIELA;23 ;56,2
22110;ELVIRA CONSUELO;23 ;63,5
22111;ELVIRA MANUELA;23 ;56,8
22112;EMANUELLY;23 ;10,1
22113;EMILIA MONTSERRAT;23 ;52,1
22114;EMILIA VICENTA;23 ;64,9
22115;EMMA ROSARIO;23 ;45,5
22116;EMMA YOLANDA;23 ;46,4
22117;ENCARNACION ANA;23 ;56,3
22118;ENCARNACION JESUS;23 ;47,2
22119;ENCARNACION VICTORIA;23 ;51,4
22120;ERICKA MARIA;23 ;26,5
22121;ESMERALDA PILAR;23 ;40,8
22122;ESPERANZA ANTONIA;23 ;60,8
22123;ESPIRITU;23 ;72,8
22124;ESSEDIYA;23 ;52,1
22125;ESTEFANIA BEATRIZ;23 ;30,9
22126;ESTEFANIA BELEN;23 ;28,8
22127;ESTEFANIA TERESA;23 ;39,0
22128;ESTHER ABIGAIL;23 ;13,8
22129;ESTHER JOSEFA;23 ;57,4
22130;ETER;23 ;45,5
22131;EUGENIA PATRICIA;23 ;44,5
22132;EUGENIA ROSARIO;23 ;54,8
22133;EULALIA CONCEPCION;23 ;59,9
22134;EULALIA MARGARITA;23 ;52,4
22135;EVA CLARA;23 ;40,2
22136;EVELYN KATHERINE;23 ;26,5
22137;EWA ELZBIETA;23 ;48,8
22138;FADHILA;23 ;43,8
22139;FANNY ELENA;23 ;47,5
22140;FATIMA PATRICIA;23 ;32,1
22141;FATIMA SOFIA;23 ;22,5
22142;FELICIA CARMEN;23 ;54,0
22143;FELISA JOSEFA;23 ;70,8
22144;FIONA ELIZABETH;23 ;44,7
22145;FLEUR;23 ;25,8
22146;FLORENTINA ADRIANA;23 ;29,5
22147;FLORENTINA IULIANA;23 ;31,3
22148;FLORINA IOANA;23 ;31,3
22149;FRANCISCA AMELIA;23 ;65,8
22150;FRANCISCA LORENA;23 ;35,9
22151;FRANCISCA MARIA CARMEN;23 ;70,1
22152;FRANCISCA NATALIA;23 ;51,3
22153;FRANCISCA SALES;23 ;61,1
22154;FRANCISCA SARA;23 ;49,4
22155;FRUSINA;23 ;52,1
22156;FTIMOU;23 ;64,6
22157;FUNDADORA;23 ;71,0
22158;GABRIELA SILVIA;23 ;46,0
22159;GABRIELA TATIANA;23 ;32,8
22160;GAROAFA;23 ;37,5
22161;GEMA ANTONIA;23 ;47,5
22162;GENESIS ANDREINA;23 ;23,2
22163;GENEVIEVE MARIE;23 ;62,1
22164;GEORGIANA RAMONA;23 ;31,8
22165;GINNA PAOLA;23 ;30,1
22166;GIUDITTA;23 ;43,4
22167;GIZEM;23 ;26,5
22168;GLADYS ANTONIA;23 ;52,8
22169;GLADYS NARCISA;23 ;45,1
22170;GLENDA MARIBEL;23 ;38,2
22171;GLENDA YAMILETH;23 ;32,5
22172;GLORIA LAURA;23 ;45,5
22173;GLORIA LEONOR;23 ;51,1
22174;GRISELL;23 ;36,7
22175;GUAXARA;23 ;23,1
22176;GUIXIANG;23 ;54,7
22177;HAILEY;23 ;6,8
22178;HANAH;23 ;18,5
22179;HANNANE;23 ;30,8
22180;HARPREET KAUR;23 ;26,3
22181;HEATHER ANNE;23 ;52,4
22182;HEATHER MARGARET;23 ;62,2
22183;HELOISE;23 ;23,5
22184;HIBAT ALLAH;23 ;12,0
22185;HILDA GRACIELA;23 ;55,5
22186;HRISTIYANA;23 ;19,5
22187;HUIJUN;23 ;38,7
22188;IFRA;23 ;17,3
22189;IHART;23 ;10,0
22190;INES ANDREA;23 ;32,2
22191;INES MATILDE;23 ;47,4
22192;INGRID ALEJANDRA;23 ;25,4
22193;INGRID GABRIELA;23 ;26,7
22194;INMACULADA JOSEFA;23 ;54,2
22195;INMACULADA MAR;23 ;43,2
22196;IRAULTZA;23 ;26,6
22197;IRENE ENCARNACION;23 ;45,0
22198;IRENE JUANA;23 ;63,2
22199;IRENE MILAGROS;23 ;45,6
22200;IRENE PINO;23 ;28,9
22201;IRINA MARIANA;23 ;35,4
22202;IRIS ELENA;23 ;30,9
22203;IRIS ISABEL;23 ;29,5
22204;IRMA TERESA;23 ;52,0
22205;IRUNDINA;23 ;78,6
22206;ISABEL AGUSTINA;23 ;65,2
22207;ISABEL ANA MARIA;23 ;48,9
22208;ISABEL COVADONGA;23 ;44,0
22209;ISABEL LUZ;23 ;45,4
22210;ISABELLA ROSE;23 ;14,6
22211;ITZAYANA;23 ;5,5
22212;IULIA MIHAELA;23 ;25,2
22213;IVIS;23 ;39,6
22214;IVONNE ALEJANDRA;23 ;25,4
22215;IVONNE CAROLINA;23 ;30,9
22216;IWONA ANNA;23 ;40,6
22217;IWONA KATARZYNA;23 ;40,9
22218;IÑAKE;23 ;60,5
22219;JANELLE;23 ;13,1
22220;JANET CHRISTINE;23 ;68,0
22221;JANET SUSAN;23 ;61,5
22222;JEANETT;23 ;35,7
22223;JENIFER ALEJANDRA;23 ;22,3
22224;JENINA;23 ;33,3
22225;JENNIFER LYNN;23 ;39,8
22226;JENNIFER MICHELLE;23 ;19,6
22227;JENNY MARGOTH;23 ;41,2
22228;JENNY ROSARIO;23 ;42,9
22229;JESICA ALEJANDRA;23 ;24,8
22230;JESSICA LIZBETH;23 ;24,4
22231;JESSICA MARLENE;23 ;31,7
22232;JESSICA VANESA;23 ;28,2
22233;JIARONG;23 ;19,5
22234;JIMENA PILAR;23 ;17,4
22235;JIMENA SOLEDAD;23 ;32,4
22236;JINFEN;23 ;41,2
22237;JINXIANG;23 ;46,4
22238;JOAQUINA DOLORES;23 ;65,1
22239;JOHANNA WILHELMINA;23 ;66,9
22240;JOSEFA DELFINA;23 ;64,4
22241;JOSEFA GREGORIA;23 ;65,4
22242;JUANA BELLA;23 ;45,6
22243;JUANA EULALIA;23 ;60,4
22244;JUANA GUILLERMINA;23 ;60,0
22245;JUDITH PILAR;23 ;34,4
22246;JULIA AMELIA;23 ;50,7
22247;JULIA ESMERALDA;23 ;42,0
22248;JULIA EVA;23 ;46,8
22249;JULIA JUANA;23 ;57,6
22250;JULIA NIEVES;23 ;55,4
22251;JULIA VANESA;23 ;36,1
22252;JULIANA ELIZABETH;23 ;26,2
22253;KAI;23 ;25,8
22254;KAREN MARGARITA;23 ;30,5
22255;KATE ELIZABETH;23 ;29,7
22256;KATHARINA MARIA;23 ;46,4
22257;KATHERINE JANE;23 ;44,4
22258;KATHERINE LIZETH;23 ;22,6
22259;KATTIA;23 ;39,5
22260;KE XIN;23 ;5,7
22261;KHADOUJA;23 ;59,2
22262;KIMBERLYN;23 ;19,9
22263;KORINA;23 ;24,3
22264;LAURA ARACELI;23 ;34,1
22265;LAURA ASCENSION;23 ;43,8
22266;LAURA FABIANA;23 ;39,8
22267;LAURA MARTINA;23 ;26,4
22268;LAVINIA CRISTINA;23 ;27,0
22269;LEONOR DOLORES;23 ;61,0
22270;LESBIA MARIA;23 ;50,0
22271;LETICIA ELENA;23 ;27,6
22272;LEXI;23 ;8,6
22273;LEYVA;23 ;17,9
22274;LIANYING;23 ;49,6
22275;LIBRADA MARIA;23 ;48,8
22276;LIDIA MONTSERRAT;23 ;42,9
22277;LIDIA YOLANDA;23 ;49,3
22278;LIE;23 ;47,2
22279;LIGIA PATRICIA;23 ;44,6
22280;LILIA BEATRIZ;23 ;51,3
22281;LILIANA FLORENTINA;23 ;33,4
22282;LILIANA SILVIA;23 ;52,5
22283;LILIANA SOLEDAD;23 ;37,2
22284;LILIBET;23 ;34,3
22285;LILLA;23 ;33,7
22286;LINA CONSTANZA;23 ;35,0
22287;LINDA JUNE;23 ;65,4
22288;LIYUAN;23 ;28,6
22289;LIZ MERCEDES;23 ;31,2
22290;LOIDA MARIA;23 ;34,8
22291;LOIRA;23 ;29,6
22292;LOLY;23 ;47,2
22293;LORENA ESPERANZA;23 ;29,3
22294;LORENA PAULA;23 ;34,5
22295;LOUISE MARIE;23 ;46,8
22296;LOURDES ALEJANDRA;23 ;33,8
22297;LUCIA ANTONELLA;23 ;13,0
22298;LUCIA JOSE;23 ;40,8
22299;LUCIA MARTINA;23 ;27,4
22300;LUISA ESMERALDA;23 ;38,5
22301;LUISA MAGDALENA;23 ;47,2
22302;LUNA MARINA;23 ;14,1
22303;LUZ ASTRID;23 ;47,1
22304;LUZ CONSUELO;23 ;52,4
22305;LYNDA MARY;23 ;65,8
22306;MACARENA PAZ;23 ;31,2
22307;MADJIGUENE;23 ;27,8
22308;MAGDA MARIA;23 ;52,4
22309;MAGDALENA ANGELES;23 ;52,4
22310;MAGDALENA JESUS;23 ;50,4
22311;MAILIN;23 ;31,5
22312;MAILY;23 ;8,9
22313;MAIRELYS;23 ;32,9
22314;MALGORZATA ELZBIETA;23 ;42,5
22315;MANJA;23 ;43,2
22316;MANMEET;23 ;16,1
22317;MANUELA CECILIA;23 ;53,0
22318;MANUELA FERNANDA;23 ;52,6
22319;MANUELA MAGDALENA;23 ;56,8
22320;MANUELA VALLE;23 ;49,7
22321;MARCELA ALEXANDRA;23 ;32,4
22322;MARCELA NOEMI;23 ;46,0
22323;MAREA;23 ;7,9
22324;MARGARITA AURORA;23 ;57,5
22325;MARGARITA AZUCENA;23 ;61,2
22326;MARGARITA REYES;23 ;53,6
22327;MARIA ANARBELLA;23 ;60,5
22328;MARIA ANDRADA;23 ;16,6
22329;MARIA ARSILIA;23 ;65,1
22330;MARIA AZUL;23 ;27,0
22331;MARIA BUEYO;23 ;52,5
22332;MARIA CHAXIRAXI;23 ;31,6
22333;MARIA CORSINA;23 ;69,9
22334;MARIA DILIA;23 ;58,0
22335;MARIA EDITE;23 ;58,2
22336;MARIA ELCIRA;23 ;58,7
22337;MARIA EMA;23 ;50,3
22338;MARIA ESTEFANY;23 ;20,8
22339;MARIA FELICITACION;23 ;62,1
22340;MARIA ILIANA;23 ;38,3
22341;MARIA INDARA;23 ;22,5
22342;MARIA ISABELLE;23 ;44,5
22343;MARIA JESUS ELENA;23 ;67,4
22344;MARIA JESUS NATIVIDAD;23 ;65,1
22345;MARIA JUVENTINA;23 ;69,3
22346;MARIA LUCENA;23 ;56,4
22347;MARIA MARBELLA;23 ;47,9
22348;MARIA MARIELA;23 ;42,7
22349;MARIA MELODI;23 ;27,0
22350;MARIA MERY;23 ;62,5
22351;MARIA MINIA;23 ;56,4
22352;MARIA MONTE CARMELO;23 ;63,5
